driver_id,team_id,race_name,year,compound,stint_start_lap,tyre_life,is_valid
SAR,williams,Dutch Grand Prix,2023,C3,1.0,15.0,1
MAG,haas,Dutch Grand Prix,2023,C3,1.0,1.0,1
MAG,haas,Dutch Grand Prix,2023,0,2.0,8.0,0
MAG,haas,Dutch Grand Prix,2023,C3,10.0,26.0,1
MAG,haas,Dutch Grand Prix,2023,C2,36.0,25.0,1
MAG,haas,Dutch Grand Prix,2023,0,61.0,12.0,0
TSU,alphatauri,Dutch Grand Prix,2023,C3,1.0,1.0,1
TSU,alphatauri,Dutch Grand Prix,2023,0,2.0,14.0,0
TSU,alphatauri,Dutch Grand Prix,2023,C3,11.0,50.0,1
TSU,alphatauri,Dutch Grand Prix,2023,0,61.0,8.0,0
TSU,alphatauri,Dutch Grand Prix,2023,0,64.0,14.0,0
ALB,williams,Dutch Grand Prix,2023,C3,1.0,44.0,1
ALB,williams,Dutch Grand Prix,2023,C2,45.0,17.0,1
ALB,williams,Dutch Grand Prix,2023,0,62.0,7.0,0
ALB,williams,Dutch Grand Prix,2023,0,64.0,14.0,0
ZHO,alfa,Dutch Grand Prix,2023,C3,1.0,1.0,1
ZHO,alfa,Dutch Grand Prix,2023,0,2.0,9.0,0
ZHO,alfa,Dutch Grand Prix,2023,C2,11.0,27.0,1
ZHO,alfa,Dutch Grand Prix,2023,C3,38.0,23.0,1
ZHO,alfa,Dutch Grand Prix,2023,0,61.0,3.0,0
HUL,haas,Dutch Grand Prix,2023,C3,1.0,16.0,1
HUL,haas,Dutch Grand Prix,2023,C2,17.0,32.0,1
HUL,haas,Dutch Grand Prix,2023,C3,49.0,12.0,1
HUL,haas,Dutch Grand Prix,2023,0,61.0,6.0,0
HUL,haas,Dutch Grand Prix,2023,0,64.0,13.0,0
OCO,alpine,Dutch Grand Prix,2023,C3,1.0,2.0,1
OCO,alpine,Dutch Grand Prix,2023,0,3.0,8.0,0
OCO,alpine,Dutch Grand Prix,2023,C3,11.0,33.0,1
OCO,alpine,Dutch Grand Prix,2023,C3,44.0,18.0,1
OCO,alpine,Dutch Grand Prix,2023,0,62.0,2.0,0
OCO,alpine,Dutch Grand Prix,2023,0,64.0,9.0,0
NOR,mclaren,Dutch Grand Prix,2023,C3,1.0,3.0,1
NOR,mclaren,Dutch Grand Prix,2023,0,4.0,7.0,0
NOR,mclaren,Dutch Grand Prix,2023,C3,11.0,33.0,1
NOR,mclaren,Dutch Grand Prix,2023,C3,43.0,21.0,1
NOR,mclaren,Dutch Grand Prix,2023,0,61.0,7.0,0
NOR,mclaren,Dutch Grand Prix,2023,0,64.0,20.0,0
LAW,alphatauri,Dutch Grand Prix,2023,C3,1.0,1.0,1
LAW,alphatauri,Dutch Grand Prix,2023,0,2.0,14.0,0
LAW,alphatauri,Dutch Grand Prix,2023,C3,11.0,7.0,1
LAW,alphatauri,Dutch Grand Prix,2023,C2,18.0,29.0,1
LAW,alphatauri,Dutch Grand Prix,2023,C3,47.0,13.0,1
LAW,alphatauri,Dutch Grand Prix,2023,0,60.0,4.0,0
LAW,alphatauri,Dutch Grand Prix,2023,0,64.0,16.0,0
HAM,mercedes,Dutch Grand Prix,2023,C2,1.0,3.0,1
HAM,mercedes,Dutch Grand Prix,2023,0,4.0,6.0,0
HAM,mercedes,Dutch Grand Prix,2023,C3,10.0,36.0,1
HAM,mercedes,Dutch Grand Prix,2023,C3,46.0,15.0,1
HAM,mercedes,Dutch Grand Prix,2023,0,61.0,10.0,0
HAM,mercedes,Dutch Grand Prix,2023,0,65.0,14.0,0
SAI,ferrari,Dutch Grand Prix,2023,C3,1.0,2.0,1
SAI,ferrari,Dutch Grand Prix,2023,0,3.0,8.0,0
SAI,ferrari,Dutch Grand Prix,2023,C3,11.0,31.0,1
SAI,ferrari,Dutch Grand Prix,2023,C3,42.0,21.0,1
SAI,ferrari,Dutch Grand Prix,2023,0,61.0,19.0,0
SAI,ferrari,Dutch Grand Prix,2023,0,65.0,12.0,0
RUS,mercedes,Dutch Grand Prix,2023,C3,1.0,4.0,1
RUS,mercedes,Dutch Grand Prix,2023,0,5.0,6.0,0
RUS,mercedes,Dutch Grand Prix,2023,C3,11.0,6.0,1
RUS,mercedes,Dutch Grand Prix,2023,C1,17.0,44.0,1
RUS,mercedes,Dutch Grand Prix,2023,0,61.0,15.0,0
RUS,mercedes,Dutch Grand Prix,2023,0,64.0,9.0,0
RUS,mercedes,Dutch Grand Prix,2023,0,68.0,11.0,0
BOT,alfa,Dutch Grand Prix,2023,C3,1.0,16.0,1
BOT,alfa,Dutch Grand Prix,2023,C2,17.0,31.0,1
BOT,alfa,Dutch Grand Prix,2023,C3,48.0,12.0,1
BOT,alfa,Dutch Grand Prix,2023,0,60.0,4.0,0
BOT,alfa,Dutch Grand Prix,2023,0,64.0,9.0,0
PIA,mclaren,Dutch Grand Prix,2023,C3,1.0,15.0,1
PIA,mclaren,Dutch Grand Prix,2023,C3,16.0,31.0,1
PIA,mclaren,Dutch Grand Prix,2023,C2,47.0,14.0,1
PIA,mclaren,Dutch Grand Prix,2023,0,61.0,8.0,0
VER,red_bull,Italian Grand Prix,2023,C4,1.0,20.0,1
VER,red_bull,Italian Grand Prix,2023,C3,21.0,31.0,1
GAS,alpine,Italian Grand Prix,2023,C4,1.0,10.0,1
GAS,alpine,Italian Grand Prix,2023,C3,11.0,24.0,1
GAS,alpine,Italian Grand Prix,2023,C4,32.0,20.0,1
PER,red_bull,Italian Grand Prix,2023,C4,1.0,21.0,1
PER,red_bull,Italian Grand Prix,2023,C3,22.0,30.0,1
ALO,aston_martin,Italian Grand Prix,2023,C4,1.0,21.0,1
ALO,aston_martin,Italian Grand Prix,2023,C3,22.0,33.0,1
LEC,ferrari,Italian Grand Prix,2023,C4,1.0,20.0,1
LEC,ferrari,Italian Grand Prix,2023,C3,21.0,31.0,1
STR,aston_martin,Italian Grand Prix,2023,C4,1.0,20.0,1
STR,aston_martin,Italian Grand Prix,2023,C3,21.0,35.0,1
SAR,williams,Italian Grand Prix,2023,C4,1.0,17.0,1
SAR,williams,Italian Grand Prix,2023,C3,15.0,40.0,1
MAG,haas,Italian Grand Prix,2023,C3,1.0,16.0,1
MAG,haas,Italian Grand Prix,2023,C4,13.0,21.0,1
MAG,haas,Italian Grand Prix,2023,C4,34.0,18.0,1
TSU,alphatauri,Italian Grand Prix,2023,C4,1.0,4.0,1
ALB,williams,Italian Grand Prix,2023,C4,1.0,18.0,1
ALB,williams,Italian Grand Prix,2023,C3,16.0,39.0,1
ZHO,alfa,Italian Grand Prix,2023,C4,1.0,11.0,1
ZHO,alfa,Italian Grand Prix,2023,C3,12.0,25.0,1
ZHO,alfa,Italian Grand Prix,2023,C4,34.0,18.0,1
HUL,haas,Italian Grand Prix,2023,C4,1.0,17.0,1
HUL,haas,Italian Grand Prix,2023,C3,15.0,30.0,1
HUL,haas,Italian Grand Prix,2023,C4,40.0,15.0,1
OCO,alpine,Italian Grand Prix,2023,C4,1.0,24.0,1
OCO,alpine,Italian Grand Prix,2023,C3,25.0,18.0,1
NOR,mclaren,Italian Grand Prix,2023,C4,1.0,22.0,1
NOR,mclaren,Italian Grand Prix,2023,C3,23.0,33.0,1
LAW,alphatauri,Italian Grand Prix,2023,C4,1.0,16.0,1
LAW,alphatauri,Italian Grand Prix,2023,C3,14.0,23.0,1
LAW,alphatauri,Italian Grand Prix,2023,C4,34.0,21.0,1
HAM,mercedes,Italian Grand Prix,2023,C3,1.0,30.0,1
HAM,mercedes,Italian Grand Prix,2023,C4,28.0,24.0,1
SAI,ferrari,Italian Grand Prix,2023,C4,1.0,19.0,1
SAI,ferrari,Italian Grand Prix,2023,C3,20.0,32.0,1
RUS,mercedes,Italian Grand Prix,2023,C4,1.0,19.0,1
RUS,mercedes,Italian Grand Prix,2023,C3,20.0,35.0,1
BOT,alfa,Italian Grand Prix,2023,C3,1.0,28.0,1
BOT,alfa,Italian Grand Prix,2023,C4,26.0,29.0,1
PIA,mclaren,Italian Grand Prix,2023,C4,1.0,23.0,1
PIA,mclaren,Italian Grand Prix,2023,C3,24.0,23.0,1
VER,red_bull,Singapore Grand Prix,2023,C3,1.0,40.0,1
VER,red_bull,Singapore Grand Prix,2023,C4,41.0,22.0,1
GAS,alpine,Singapore Grand Prix,2023,C4,1.0,20.0,1
GAS,alpine,Singapore Grand Prix,2023,C3,21.0,42.0,1
PER,red_bull,Singapore Grand Prix,2023,C3,1.0,39.0,1
PER,red_bull,Singapore Grand Prix,2023,C4,40.0,23.0,1
ALO,aston_martin,Singapore Grand Prix,2023,C4,1.0,20.0,1
ALO,aston_martin,Singapore Grand Prix,2023,C3,21.0,24.0,1
ALO,aston_martin,Singapore Grand Prix,2023,C5,45.0,20.0,1
LEC,ferrari,Singapore Grand Prix,2023,C5,1.0,23.0,1
LEC,ferrari,Singapore Grand Prix,2023,C3,21.0,42.0,1
SAR,williams,Singapore Grand Prix,2023,C4,1.0,19.0,1
SAR,williams,Singapore Grand Prix,2023,C3,20.0,24.0,1
SAR,williams,Singapore Grand Prix,2023,C4,44.0,19.0,1
MAG,haas,Singapore Grand Prix,2023,C4,1.0,20.0,1
MAG,haas,Singapore Grand Prix,2023,C3,21.0,23.0,1
MAG,haas,Singapore Grand Prix,2023,C5,44.0,22.0,1
TSU,alphatauri,Singapore Grand Prix,2023,C5,1.0,1.0,1
ALB,williams,Singapore Grand Prix,2023,C4,1.0,20.0,1
ALB,williams,Singapore Grand Prix,2023,C3,21.0,23.0,1
ALB,williams,Singapore Grand Prix,2023,C4,44.0,19.0,1
ZHO,alfa,Singapore Grand Prix,2023,C5,1.0,2.0,1
ZHO,alfa,Singapore Grand Prix,2023,C3,3.0,18.0,1
ZHO,alfa,Singapore Grand Prix,2023,C4,21.0,42.0,1
HUL,haas,Singapore Grand Prix,2023,C4,1.0,20.0,1
HUL,haas,Singapore Grand Prix,2023,C3,21.0,42.0,1
OCO,alpine,Singapore Grand Prix,2023,C4,1.0,20.0,1
OCO,alpine,Singapore Grand Prix,2023,C3,21.0,23.0,1
NOR,mclaren,Singapore Grand Prix,2023,C4,1.0,20.0,1
NOR,mclaren,Singapore Grand Prix,2023,C3,21.0,42.0,1
LAW,alphatauri,Singapore Grand Prix,2023,C4,1.0,20.0,1
LAW,alphatauri,Singapore Grand Prix,2023,C3,21.0,42.0,1
HAM,mercedes,Singapore Grand Prix,2023,C4,1.0,20.0,1
HAM,mercedes,Singapore Grand Prix,2023,C3,21.0,24.0,1
HAM,mercedes,Singapore Grand Prix,2023,C4,45.0,18.0,1
SAI,ferrari,Singapore Grand Prix,2023,C4,1.0,20.0,1
SAI,ferrari,Singapore Grand Prix,2023,C3,21.0,42.0,1
RUS,mercedes,Singapore Grand Prix,2023,C4,1.0,20.0,1
RUS,mercedes,Singapore Grand Prix,2023,C3,21.0,24.0,1
RUS,mercedes,Singapore Grand Prix,2023,C4,45.0,18.0,1
BOT,alfa,Singapore Grand Prix,2023,C3,1.0,40.0,1
BOT,alfa,Singapore Grand Prix,2023,C4,41.0,12.0,1
PIA,mclaren,Singapore Grand Prix,2023,C4,1.0,20.0,1
VER,red_bull,Japanese Grand Prix,2023,C2,1.0,16.0,1
VER,red_bull,Japanese Grand Prix,2023,C2,17.0,21.0,1
VER,red_bull,Japanese Grand Prix,2023,C1,38.0,16.0,1
NOR,mclaren,Japanese Grand Prix,2023,C2,1.0,17.0,1
NOR,mclaren,Japanese Grand Prix,2023,C1,18.0,19.0,1
NOR,mclaren,Japanese Grand Prix,2023,C1,37.0,17.0,1
PIA,mclaren,Japanese Grand Prix,2023,C2,1.0,13.0,1
PIA,mclaren,Japanese Grand Prix,2023,C1,14.0,22.0,1
PIA,mclaren,Japanese Grand Prix,2023,C1,36.0,18.0,1
LEC,ferrari,Japanese Grand Prix,2023,C2,1.0,17.0,1
LEC,ferrari,Japanese Grand Prix,2023,C2,18.0,17.0,1
LEC,ferrari,Japanese Grand Prix,2023,C1,35.0,19.0,1
HAM,mercedes,Japanese Grand Prix,2023,C2,1.0,16.0,1
HAM,mercedes,Japanese Grand Prix,2023,C1,17.0,18.0,1
HAM,mercedes,Japanese Grand Prix,2023,C1,35.0,19.0,1
SAI,ferrari,Japanese Grand Prix,2023,C2,1.0,18.0,1
SAI,ferrari,Japanese Grand Prix,2023,C2,19.0,20.0,1
SAI,ferrari,Japanese Grand Prix,2023,C1,39.0,15.0,1
RUS,mercedes,Japanese Grand Prix,2023,C2,1.0,24.0,1
RUS,mercedes,Japanese Grand Prix,2023,C1,25.0,29.0,1
ALO,aston_martin,Japanese Grand Prix,2023,C3,1.0,14.0,1
ALO,aston_martin,Japanese Grand Prix,2023,C1,12.0,14.0,1
ALO,aston_martin,Japanese Grand Prix,2023,C1,26.0,28.0,1
OCO,alpine,Japanese Grand Prix,2023,C2,1.0,1.0,1
OCO,alpine,Japanese Grand Prix,2023,C1,2.0,27.0,1
OCO,alpine,Japanese Grand Prix,2023,C1,29.0,25.0,1
GAS,alpine,Japanese Grand Prix,2023,C2,1.0,18.0,1
GAS,alpine,Japanese Grand Prix,2023,C1,19.0,16.0,1
GAS,alpine,Japanese Grand Prix,2023,C1,35.0,19.0,1
LAW,alphatauri,Japanese Grand Prix,2023,C3,1.0,10.0,1
LAW,alphatauri,Japanese Grand Prix,2023,C2,11.0,15.0,1
LAW,alphatauri,Japanese Grand Prix,2023,C1,26.0,27.0,1
TSU,alphatauri,Japanese Grand Prix,2023,C3,1.0,12.0,1
TSU,alphatauri,Japanese Grand Prix,2023,C2,10.0,21.0,1
TSU,alphatauri,Japanese Grand Prix,2023,C1,31.0,22.0,1
ZHO,alfa,Japanese Grand Prix,2023,C3,1.0,1.0,1
ZHO,alfa,Japanese Grand Prix,2023,C3,2.0,9.0,1
ZHO,alfa,Japanese Grand Prix,2023,C3,11.0,19.0,1
ZHO,alfa,Japanese Grand Prix,2023,C1,30.0,23.0,1
HUL,haas,Japanese Grand Prix,2023,C3,1.0,8.0,1
HUL,haas,Japanese Grand Prix,2023,C2,9.0,13.0,1
HUL,haas,Japanese Grand Prix,2023,C1,22.0,16.0,1
HUL,haas,Japanese Grand Prix,2023,C2,38.0,15.0,1
MAG,haas,Japanese Grand Prix,2023,C2,1.0,12.0,1
MAG,haas,Japanese Grand Prix,2023,C1,13.0,19.0,1
MAG,haas,Japanese Grand Prix,2023,C1,32.0,21.0,1
ALB,williams,Japanese Grand Prix,2023,C2,1.0,1.0,1
ALB,williams,Japanese Grand Prix,2023,C2,2.0,12.0,1
ALB,williams,Japanese Grand Prix,2023,C3,14.0,13.0,1
SAR,williams,Japanese Grand Prix,2023,C2,1.0,5.0,1
SAR,williams,Japanese Grand Prix,2023,C2,6.0,16.0,1
SAR,williams,Japanese Grand Prix,2023,C1,22.0,1.0,1
STR,aston_martin,Japanese Grand Prix,2023,C3,1.0,14.0,1
STR,aston_martin,Japanese Grand Prix,2023,C2,15.0,6.0,1
PER,red_bull,Japanese Grand Prix,2023,C2,1.0,2.0,1
PER,red_bull,Japanese Grand Prix,2023,C1,3.0,10.0,1
PER,red_bull,Japanese Grand Prix,2023,C3,13.0,4.0,1
PER,red_bull,Japanese Grand Prix,2023,C3,14.0,4.0,1
PER,red_bull,Japanese Grand Prix,2023,C3,15.0,7.0,1
BOT,alfa,Japanese Grand Prix,2023,C3,1.0,1.0,1
BOT,alfa,Japanese Grand Prix,2023,C3,2.0,5.0,1
VER,red_bull,Qatar Grand Prix,2023,C2,1.0,20.0,1
VER,red_bull,Qatar Grand Prix,2023,C2,18.0,20.0,1
VER,red_bull,Qatar Grand Prix,2023,C1,35.0,17.0,1
VER,red_bull,Qatar Grand Prix,2023,C2,52.0,6.0,1
PIA,mclaren,Qatar Grand Prix,2023,C2,1.0,18.0,1
PIA,mclaren,Qatar Grand Prix,2023,C2,13.0,20.0,1
PIA,mclaren,Qatar Grand Prix,2023,C2,26.0,18.0,1
PIA,mclaren,Qatar Grand Prix,2023,C1,44.0,14.0,1
NOR,mclaren,Qatar Grand Prix,2023,C2,1.0,20.0,1
NOR,mclaren,Qatar Grand Prix,2023,C2,14.0,20.0,1
NOR,mclaren,Qatar Grand Prix,2023,C2,28.0,17.0,1
NOR,mclaren,Qatar Grand Prix,2023,C1,45.0,13.0,1
RUS,mercedes,Qatar Grand Prix,2023,C2,1.0,8.0,1
RUS,mercedes,Qatar Grand Prix,2023,C2,2.0,20.0,1
RUS,mercedes,Qatar Grand Prix,2023,C2,15.0,18.0,1
RUS,mercedes,Qatar Grand Prix,2023,C1,33.0,18.0,1
RUS,mercedes,Qatar Grand Prix,2023,C3,51.0,10.0,1
LEC,ferrari,Qatar Grand Prix,2023,C2,1.0,20.0,1
LEC,ferrari,Qatar Grand Prix,2023,C2,13.0,20.0,1
LEC,ferrari,Qatar Grand Prix,2023,C1,26.0,18.0,1
LEC,ferrari,Qatar Grand Prix,2023,C2,44.0,14.0,1
ALO,aston_martin,Qatar Grand Prix,2023,C2,1.0,16.0,1
ALO,aston_martin,Qatar Grand Prix,2023,C2,12.0,20.0,1
ALO,aston_martin,Qatar Grand Prix,2023,C1,27.0,18.0,1
ALO,aston_martin,Qatar Grand Prix,2023,C2,45.0,13.0,1
OCO,alpine,Qatar Grand Prix,2023,C2,1.0,17.0,1
OCO,alpine,Qatar Grand Prix,2023,C2,11.0,20.0,1
OCO,alpine,Qatar Grand Prix,2023,C1,26.0,18.0,1
OCO,alpine,Qatar Grand Prix,2023,C2,44.0,14.0,1
BOT,alfa,Qatar Grand Prix,2023,C3,1.0,6.0,1
BOT,alfa,Qatar Grand Prix,2023,C2,4.0,18.0,1
BOT,alfa,Qatar Grand Prix,2023,C1,22.0,18.0,1
BOT,alfa,Qatar Grand Prix,2023,C1,40.0,19.0,1
ZHO,alfa,Qatar Grand Prix,2023,C2,1.0,18.0,1
ZHO,alfa,Qatar Grand Prix,2023,C1,19.0,17.0,1
ZHO,alfa,Qatar Grand Prix,2023,C1,36.0,17.0,1
ZHO,alfa,Qatar Grand Prix,2023,C3,53.0,5.0,1
PER,red_bull,Qatar Grand Prix,2023,C1,1.0,17.0,1
PER,red_bull,Qatar Grand Prix,2023,C2,18.0,20.0,1
PER,red_bull,Qatar Grand Prix,2023,C2,32.0,18.0,1
PER,red_bull,Qatar Grand Prix,2023,C2,44.0,14.0,1
STR,aston_martin,Qatar Grand Prix,2023,C2,1.0,11.0,1
STR,aston_martin,Qatar Grand Prix,2023,C2,4.0,18.0,1
STR,aston_martin,Qatar Grand Prix,2023,C1,22.0,18.0,1
STR,aston_martin,Qatar Grand Prix,2023,C2,40.0,18.0,1
GAS,alpine,Qatar Grand Prix,2023,C2,1.0,18.0,1
GAS,alpine,Qatar Grand Prix,2023,C2,12.0,20.0,1
GAS,alpine,Qatar Grand Prix,2023,C1,27.0,18.0,1
GAS,alpine,Qatar Grand Prix,2023,C2,45.0,13.0,1
ALB,williams,Qatar Grand Prix,2023,C2,1.0,18.0,1
ALB,williams,Qatar Grand Prix,2023,C2,19.0,13.0,1
ALB,williams,Qatar Grand Prix,2023,C1,32.0,13.0,1
ALB,williams,Qatar Grand Prix,2023,C1,45.0,13.0,1
MAG,haas,Qatar Grand Prix,2023,C3,1.0,3.0,1
MAG,haas,Qatar Grand Prix,2023,C2,4.0,18.0,1
MAG,haas,Qatar Grand Prix,2023,C1,22.0,18.0,1
MAG,haas,Qatar Grand Prix,2023,C1,40.0,17.0,1
TSU,alphatauri,Qatar Grand Prix,2023,C2,1.0,9.0,1
TSU,alphatauri,Qatar Grand Prix,2023,C2,10.0,13.0,1
TSU,alphatauri,Qatar Grand Prix,2023,C1,23.0,18.0,1
TSU,alphatauri,Qatar Grand Prix,2023,C1,41.0,16.0,1
HUL,haas,Qatar Grand Prix,2023,C2,1.0,20.0,1
HUL,haas,Qatar Grand Prix,2023,C1,14.0,14.0,1
HUL,haas,Qatar Grand Prix,2023,C2,28.0,18.0,1
HUL,haas,Qatar Grand Prix,2023,C1,40.0,17.0,1
LAW,alphatauri,Qatar Grand Prix,2023,C3,1.0,3.0,1
LAW,alphatauri,Qatar Grand Prix,2023,C1,4.0,18.0,1
LAW,alphatauri,Qatar Grand Prix,2023,C1,22.0,18.0,1
LAW,alphatauri,Qatar Grand Prix,2023,C2,40.0,17.0,1
SAR,williams,Qatar Grand Prix,2023,C2,1.0,13.0,1
SAR,williams,Qatar Grand Prix,2023,C2,14.0,13.0,1
SAR,williams,Qatar Grand Prix,2023,C1,27.0,14.0,1
VER,red_bull,United States Grand Prix,2023,C3,1.0,16.0,1
VER,red_bull,United States Grand Prix,2023,C3,17.0,19.0,1
VER,red_bull,United States Grand Prix,2023,C2,36.0,21.0,1
NOR,mclaren,United States Grand Prix,2023,C3,1.0,17.0,1
NOR,mclaren,United States Grand Prix,2023,C2,18.0,17.0,1
NOR,mclaren,United States Grand Prix,2023,C2,35.0,22.0,1
SAI,ferrari,United States Grand Prix,2023,C3,1.0,17.0,1
SAI,ferrari,United States Grand Prix,2023,C3,18.0,18.0,1
SAI,ferrari,United States Grand Prix,2023,C2,36.0,21.0,1
PER,red_bull,United States Grand Prix,2023,C3,1.0,17.0,1
PER,red_bull,United States Grand Prix,2023,C3,18.0,20.0,1
PER,red_bull,United States Grand Prix,2023,C2,38.0,19.0,1
RUS,mercedes,United States Grand Prix,2023,C3,1.0,21.0,1
RUS,mercedes,United States Grand Prix,2023,C2,22.0,18.0,1
RUS,mercedes,United States Grand Prix,2023,C3,40.0,17.0,1
GAS,alpine,United States Grand Prix,2023,C3,1.0,18.0,1
GAS,alpine,United States Grand Prix,2023,C3,19.0,19.0,1
GAS,alpine,United States Grand Prix,2023,C2,38.0,19.0,1
STR,aston_martin,United States Grand Prix,2023,C2,1.0,20.0,1
STR,aston_martin,United States Grand Prix,2023,C3,21.0,20.0,1
STR,aston_martin,United States Grand Prix,2023,C3,41.0,16.0,1
TSU,alphatauri,United States Grand Prix,2023,C3,1.0,17.0,1
TSU,alphatauri,United States Grand Prix,2023,C2,18.0,17.0,1
TSU,alphatauri,United States Grand Prix,2023,C3,35.0,20.0,1
TSU,alphatauri,United States Grand Prix,2023,C4,55.0,2.0,1
ALB,williams,United States Grand Prix,2023,C3,1.0,13.0,1
ALB,williams,United States Grand Prix,2023,C2,11.0,19.0,1
ALB,williams,United States Grand Prix,2023,C3,30.0,33.0,1
SAR,williams,United States Grand Prix,2023,C3,1.0,11.0,1
SAR,williams,United States Grand Prix,2023,C2,12.0,21.0,1
SAR,williams,United States Grand Prix,2023,C3,33.0,24.0,1
HUL,haas,United States Grand Prix,2023,C2,1.0,19.0,1
HUL,haas,United States Grand Prix,2023,C3,20.0,15.0,1
HUL,haas,United States Grand Prix,2023,C3,35.0,28.0,1
BOT,alfa,United States Grand Prix,2023,C3,1.0,10.0,1
BOT,alfa,United States Grand Prix,2023,C2,11.0,18.0,1
BOT,alfa,United States Grand Prix,2023,C2,29.0,28.0,1
ZHO,alfa,United States Grand Prix,2023,C3,1.0,9.0,1
ZHO,alfa,United States Grand Prix,2023,C2,10.0,18.0,1
ZHO,alfa,United States Grand Prix,2023,C2,28.0,28.0,1
MAG,haas,United States Grand Prix,2023,C3,1.0,10.0,1
MAG,haas,United States Grand Prix,2023,C2,11.0,19.0,1
MAG,haas,United States Grand Prix,2023,C3,30.0,26.0,1
RIC,alphatauri,United States Grand Prix,2023,C3,1.0,22.0,1
RIC,alphatauri,United States Grand Prix,2023,C2,23.0,25.0,1
RIC,alphatauri,United States Grand Prix,2023,C4,48.0,8.0,1
ALO,aston_martin,United States Grand Prix,2023,C3,1.0,19.0,1
ALO,aston_martin,United States Grand Prix,2023,C3,20.0,23.0,1
ALO,aston_martin,United States Grand Prix,2023,C2,43.0,7.0,1
PIA,mclaren,United States Grand Prix,2023,C3,1.0,10.0,1
OCO,alpine,United States Grand Prix,2023,C3,1.0,6.0,1
HAM,mercedes,United States Grand Prix,2023,C3,1.0,20.0,1
HAM,mercedes,United States Grand Prix,2023,C2,21.0,18.0,1
HAM,mercedes,United States Grand Prix,2023,C3,39.0,18.0,1
LEC,ferrari,United States Grand Prix,2023,C3,1.0,23.0,1
VER,red_bull,Mexico City Grand Prix,2023,C4,1.0,19.0,1
VER,red_bull,Mexico City Grand Prix,2023,C3,20.0,14.0,1
VER,red_bull,Mexico City Grand Prix,2023,C3,34.0,38.0,1
GAS,alpine,Mexico City Grand Prix,2023,C4,1.0,28.0,1
GAS,alpine,Mexico City Grand Prix,2023,C3,29.0,43.0,1
PER,red_bull,Mexico City Grand Prix,2023,C4,1.0,1.0,1
ALO,aston_martin,Mexico City Grand Prix,2023,C4,1.0,30.0,1
ALO,aston_martin,Mexico City Grand Prix,2023,C3,30.0,19.0,1
LEC,ferrari,Mexico City Grand Prix,2023,C4,1.0,31.0,1
LEC,ferrari,Mexico City Grand Prix,2023,C3,32.0,40.0,1
STR,aston_martin,Mexico City Grand Prix,2023,C4,1.0,31.0,1
STR,aston_martin,Mexico City Grand Prix,2023,C3,31.0,37.0,1
SAR,williams,Mexico City Grand Prix,2023,C4,1.0,22.0,1
SAR,williams,Mexico City Grand Prix,2023,C3,23.0,12.0,1
SAR,williams,Mexico City Grand Prix,2023,C4,35.0,37.0,1
MAG,haas,Mexico City Grand Prix,2023,C4,1.0,23.0,1
MAG,haas,Mexico City Grand Prix,2023,C3,24.0,9.0,1
TSU,alphatauri,Mexico City Grand Prix,2023,C4,1.0,9.0,1
TSU,alphatauri,Mexico City Grand Prix,2023,C3,10.0,25.0,1
TSU,alphatauri,Mexico City Grand Prix,2023,C3,35.0,37.0,1
ALB,williams,Mexico City Grand Prix,2023,C3,1.0,33.0,1
ALB,williams,Mexico City Grand Prix,2023,C4,34.0,38.0,1
ZHO,alfa,Mexico City Grand Prix,2023,C4,1.0,21.0,1
ZHO,alfa,Mexico City Grand Prix,2023,C3,22.0,50.0,1
HUL,haas,Mexico City Grand Prix,2023,C4,1.0,23.0,1
HUL,haas,Mexico City Grand Prix,2023,C3,24.0,11.0,1
HUL,haas,Mexico City Grand Prix,2023,C4,35.0,37.0,1
RIC,alphatauri,Mexico City Grand Prix,2023,C4,1.0,27.0,1
RIC,alphatauri,Mexico City Grand Prix,2023,C3,28.0,44.0,1
OCO,alpine,Mexico City Grand Prix,2023,C3,1.0,34.0,1
OCO,alpine,Mexico City Grand Prix,2023,C4,35.0,37.0,1
NOR,mclaren,Mexico City Grand Prix,2023,C5,1.0,11.0,1
NOR,mclaren,Mexico City Grand Prix,2023,C3,12.0,22.0,1
NOR,mclaren,Mexico City Grand Prix,2023,C4,34.0,38.0,1
HAM,mercedes,Mexico City Grand Prix,2023,C4,1.0,24.0,1
HAM,mercedes,Mexico City Grand Prix,2023,C3,25.0,10.0,1
HAM,mercedes,Mexico City Grand Prix,2023,C4,35.0,41.0,1
SAI,ferrari,Mexico City Grand Prix,2023,C4,1.0,30.0,1
SAI,ferrari,Mexico City Grand Prix,2023,C3,31.0,41.0,1
RUS,mercedes,Mexico City Grand Prix,2023,C4,1.0,26.0,1
RUS,mercedes,Mexico City Grand Prix,2023,C3,27.0,8.0,1
RUS,mercedes,Mexico City Grand Prix,2023,C4,35.0,42.0,1
BOT,alfa,Mexico City Grand Prix,2023,C4,1.0,31.0,1
BOT,alfa,Mexico City Grand Prix,2023,C3,32.0,40.0,1
PIA,mclaren,Mexico City Grand Prix,2023,C4,1.0,25.0,1
PIA,mclaren,Mexico City Grand Prix,2023,C3,26.0,9.0,1
VER,red_bull,Sao Paulo Grand Prix,2023,C4,1.0,5.0,1
VER,red_bull,Sao Paulo Grand Prix,2023,C4,3.0,28.0,1
VER,red_bull,Sao Paulo Grand Prix,2023,C3,28.0,29.0,1
VER,red_bull,Sao Paulo Grand Prix,2023,C4,57.0,15.0,1
