driver_id,team_id,race_name,year,compound,stint_start_lap,tyre_life,is_valid
MAG,haas,Italian Grand Prix,2023,HARD,1.0,16.0,0
MAG,haas,Italian Grand Prix,2023,MEDIUM,13.0,21.0,1
MAG,haas,Italian Grand Prix,2023,MEDIUM,34.0,18.0,1
TSU,racing_bulls,Italian Grand Prix,2023,MEDIUM,1.0,4.0,0
ALB,williams,Italian Grand Prix,2023,MEDIUM,1.0,18.0,1
ALB,williams,Italian Grand Prix,2023,HARD,16.0,39.0,1
ZHO,sauber,Italian Grand Prix,2023,MEDIUM,1.0,11.0,0
ZHO,sauber,Italian Grand Prix,2023,HARD,12.0,25.0,1
ZHO,sauber,Italian Grand Prix,2023,MEDIUM,34.0,18.0,1
HUL,haas,Italian Grand Prix,2023,MEDIUM,1.0,17.0,1
HUL,haas,Italian Grand Prix,2023,HARD,15.0,30.0,1
HUL,haas,Italian Grand Prix,2023,MEDIUM,40.0,15.0,1
OCO,alpine,Italian Grand Prix,2023,MEDIUM,1.0,24.0,1
OCO,alpine,Italian Grand Prix,2023,HARD,25.0,18.0,0
NOR,mclaren,Italian Grand Prix,2023,MEDIUM,1.0,22.0,1
NOR,mclaren,Italian Grand Prix,2023,HARD,23.0,33.0,1
LAW,racing_bulls,Italian Grand Prix,2023,MEDIUM,1.0,16.0,1
LAW,racing_bulls,Italian Grand Prix,2023,HARD,14.0,23.0,1
LAW,racing_bulls,Italian Grand Prix,2023,MEDIUM,34.0,21.0,1
HAM,mercedes,Italian Grand Prix,2023,HARD,1.0,30.0,1
HAM,mercedes,Italian Grand Prix,2023,MEDIUM,28.0,24.0,1
SAI,ferrari,Italian Grand Prix,2023,MEDIUM,1.0,19.0,1
SAI,ferrari,Italian Grand Prix,2023,HARD,20.0,32.0,1
RUS,mercedes,Italian Grand Prix,2023,MEDIUM,1.0,19.0,1
RUS,mercedes,Italian Grand Prix,2023,HARD,20.0,35.0,1
BOT,sauber,Italian Grand Prix,2023,HARD,1.0,28.0,1
BOT,sauber,Italian Grand Prix,2023,MEDIUM,26.0,29.0,1
PIA,mclaren,Italian Grand Prix,2023,MEDIUM,1.0,23.0,1
PIA,mclaren,Italian Grand Prix,2023,HARD,24.0,23.0,1
VER,red_bull,Singapore Grand Prix,2023,HARD,1.0,40.0,1
VER,red_bull,Singapore Grand Prix,2023,MEDIUM,41.0,22.0,1
GAS,alpine,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
GAS,alpine,Singapore Grand Prix,2023,HARD,21.0,42.0,1
PER,red_bull,Singapore Grand Prix,2023,HARD,1.0,39.0,1
PER,red_bull,Singapore Grand Prix,2023,MEDIUM,40.0,23.0,1
ALO,aston_martin,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
ALO,aston_martin,Singapore Grand Prix,2023,HARD,21.0,24.0,1
ALO,aston_martin,Singapore Grand Prix,2023,SOFT,45.0,20.0,1
LEC,ferrari,Singapore Grand Prix,2023,SOFT,1.0,23.0,1
LEC,ferrari,Singapore Grand Prix,2023,HARD,21.0,42.0,1
SAR,williams,Singapore Grand Prix,2023,MEDIUM,1.0,19.0,1
SAR,williams,Singapore Grand Prix,2023,HARD,20.0,24.0,1
SAR,williams,Singapore Grand Prix,2023,MEDIUM,44.0,19.0,1
MAG,haas,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
MAG,haas,Singapore Grand Prix,2023,HARD,21.0,23.0,1
MAG,haas,Singapore Grand Prix,2023,SOFT,44.0,22.0,1
TSU,racing_bulls,Singapore Grand Prix,2023,SOFT,1.0,1.0,0
ALB,williams,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
ALB,williams,Singapore Grand Prix,2023,HARD,21.0,23.0,1
ALB,williams,Singapore Grand Prix,2023,MEDIUM,44.0,19.0,1
ZHO,sauber,Singapore Grand Prix,2023,SOFT,1.0,2.0,0
ZHO,sauber,Singapore Grand Prix,2023,HARD,3.0,18.0,0
ZHO,sauber,Singapore Grand Prix,2023,MEDIUM,21.0,42.0,1
HUL,haas,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
HUL,haas,Singapore Grand Prix,2023,HARD,21.0,42.0,1
OCO,alpine,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
OCO,alpine,Singapore Grand Prix,2023,HARD,21.0,23.0,1
NOR,mclaren,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
NOR,mclaren,Singapore Grand Prix,2023,HARD,21.0,42.0,1
LAW,racing_bulls,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
LAW,racing_bulls,Singapore Grand Prix,2023,HARD,21.0,42.0,1
HAM,mercedes,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
HAM,mercedes,Singapore Grand Prix,2023,HARD,21.0,24.0,1
HAM,mercedes,Singapore Grand Prix,2023,MEDIUM,45.0,18.0,1
SAI,ferrari,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
SAI,ferrari,Singapore Grand Prix,2023,HARD,21.0,42.0,1
RUS,mercedes,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
RUS,mercedes,Singapore Grand Prix,2023,HARD,21.0,24.0,1
RUS,mercedes,Singapore Grand Prix,2023,MEDIUM,45.0,18.0,1
BOT,sauber,Singapore Grand Prix,2023,HARD,1.0,40.0,1
BOT,sauber,Singapore Grand Prix,2023,MEDIUM,41.0,12.0,1
PIA,mclaren,Singapore Grand Prix,2023,MEDIUM,1.0,20.0,1
VER,red_bull,Japanese Grand Prix,2023,MEDIUM,1.0,16.0,1
VER,red_bull,Japanese Grand Prix,2023,MEDIUM,17.0,21.0,1
VER,red_bull,Japanese Grand Prix,2023,HARD,38.0,16.0,0
NOR,mclaren,Japanese Grand Prix,2023,MEDIUM,1.0,17.0,1
NOR,mclaren,Japanese Grand Prix,2023,HARD,18.0,19.0,1
NOR,mclaren,Japanese Grand Prix,2023,HARD,37.0,17.0,0
PIA,mclaren,Japanese Grand Prix,2023,MEDIUM,1.0,13.0,1
PIA,mclaren,Japanese Grand Prix,2023,HARD,14.0,22.0,1
PIA,mclaren,Japanese Grand Prix,2023,HARD,36.0,18.0,0
LEC,ferrari,Japanese Grand Prix,2023,MEDIUM,1.0,17.0,1
LEC,ferrari,Japanese Grand Prix,2023,MEDIUM,18.0,17.0,1
LEC,ferrari,Japanese Grand Prix,2023,HARD,35.0,19.0,1
HAM,mercedes,Japanese Grand Prix,2023,MEDIUM,1.0,16.0,1
HAM,mercedes,Japanese Grand Prix,2023,HARD,17.0,18.0,0
HAM,mercedes,Japanese Grand Prix,2023,HARD,35.0,19.0,1
SAI,ferrari,Japanese Grand Prix,2023,MEDIUM,1.0,18.0,1
SAI,ferrari,Japanese Grand Prix,2023,MEDIUM,19.0,20.0,1
SAI,ferrari,Japanese Grand Prix,2023,HARD,39.0,15.0,0
RUS,mercedes,Japanese Grand Prix,2023,MEDIUM,1.0,24.0,1
RUS,mercedes,Japanese Grand Prix,2023,HARD,25.0,29.0,1
ALO,aston_martin,Japanese Grand Prix,2023,SOFT,1.0,14.0,1
ALO,aston_martin,Japanese Grand Prix,2023,HARD,12.0,14.0,0
ALO,aston_martin,Japanese Grand Prix,2023,HARD,26.0,28.0,1
OCO,alpine,Japanese Grand Prix,2023,MEDIUM,1.0,1.0,0
OCO,alpine,Japanese Grand Prix,2023,HARD,2.0,27.0,1
OCO,alpine,Japanese Grand Prix,2023,HARD,29.0,25.0,1
GAS,alpine,Japanese Grand Prix,2023,MEDIUM,1.0,18.0,1
GAS,alpine,Japanese Grand Prix,2023,HARD,19.0,16.0,0
GAS,alpine,Japanese Grand Prix,2023,HARD,35.0,19.0,1
LAW,racing_bulls,Japanese Grand Prix,2023,SOFT,1.0,10.0,1
LAW,racing_bulls,Japanese Grand Prix,2023,MEDIUM,11.0,15.0,1
LAW,racing_bulls,Japanese Grand Prix,2023,HARD,26.0,27.0,1
TSU,racing_bulls,Japanese Grand Prix,2023,SOFT,1.0,12.0,1
TSU,racing_bulls,Japanese Grand Prix,2023,MEDIUM,10.0,21.0,1
TSU,racing_bulls,Japanese Grand Prix,2023,HARD,31.0,22.0,1
ZHO,sauber,Japanese Grand Prix,2023,SOFT,1.0,1.0,0
ZHO,sauber,Japanese Grand Prix,2023,SOFT,2.0,9.0,1
ZHO,sauber,Japanese Grand Prix,2023,SOFT,11.0,19.0,1
ZHO,sauber,Japanese Grand Prix,2023,HARD,30.0,23.0,1
HUL,haas,Japanese Grand Prix,2023,SOFT,1.0,8.0,1
HUL,haas,Japanese Grand Prix,2023,MEDIUM,9.0,13.0,1
HUL,haas,Japanese Grand Prix,2023,HARD,22.0,16.0,0
HUL,haas,Japanese Grand Prix,2023,MEDIUM,38.0,15.0,1
MAG,haas,Japanese Grand Prix,2023,MEDIUM,1.0,12.0,1
MAG,haas,Japanese Grand Prix,2023,HARD,13.0,19.0,1
MAG,haas,Japanese Grand Prix,2023,HARD,32.0,21.0,1
ALB,williams,Japanese Grand Prix,2023,MEDIUM,1.0,1.0,0
ALB,williams,Japanese Grand Prix,2023,MEDIUM,2.0,12.0,1
ALB,williams,Japanese Grand Prix,2023,SOFT,14.0,13.0,1
SAR,williams,Japanese Grand Prix,2023,MEDIUM,1.0,5.0,0
SAR,williams,Japanese Grand Prix,2023,MEDIUM,6.0,16.0,1
SAR,williams,Japanese Grand Prix,2023,HARD,22.0,1.0,0
STR,aston_martin,Japanese Grand Prix,2023,SOFT,1.0,14.0,1
STR,aston_martin,Japanese Grand Prix,2023,MEDIUM,15.0,6.0,0
PER,red_bull,Japanese Grand Prix,2023,MEDIUM,1.0,2.0,0
PER,red_bull,Japanese Grand Prix,2023,HARD,3.0,10.0,0
PER,red_bull,Japanese Grand Prix,2023,SOFT,13.0,4.0,0
PER,red_bull,Japanese Grand Prix,2023,SOFT,14.0,4.0,0
PER,red_bull,Japanese Grand Prix,2023,SOFT,15.0,7.0,0
BOT,sauber,Japanese Grand Prix,2023,SOFT,1.0,1.0,0
BOT,sauber,Japanese Grand Prix,2023,SOFT,2.0,5.0,0
VER,red_bull,Qatar Grand Prix,2023,MEDIUM,1.0,20.0,1
VER,red_bull,Qatar Grand Prix,2023,MEDIUM,18.0,20.0,1
VER,red_bull,Qatar Grand Prix,2023,HARD,35.0,17.0,0
VER,red_bull,Qatar Grand Prix,2023,MEDIUM,52.0,6.0,0
PIA,mclaren,Qatar Grand Prix,2023,MEDIUM,1.0,18.0,1
PIA,mclaren,Qatar Grand Prix,2023,MEDIUM,13.0,20.0,1
PIA,mclaren,Qatar Grand Prix,2023,MEDIUM,26.0,18.0,1
PIA,mclaren,Qatar Grand Prix,2023,HARD,44.0,14.0,0
NOR,mclaren,Qatar Grand Prix,2023,MEDIUM,1.0,20.0,1
NOR,mclaren,Qatar Grand Prix,2023,MEDIUM,14.0,20.0,1
NOR,mclaren,Qatar Grand Prix,2023,MEDIUM,28.0,17.0,1
NOR,mclaren,Qatar Grand Prix,2023,HARD,45.0,13.0,0
RUS,mercedes,Qatar Grand Prix,2023,MEDIUM,1.0,8.0,0
RUS,mercedes,Qatar Grand Prix,2023,MEDIUM,2.0,20.0,1
RUS,mercedes,Qatar Grand Prix,2023,MEDIUM,15.0,18.0,1
RUS,mercedes,Qatar Grand Prix,2023,HARD,33.0,18.0,0
RUS,mercedes,Qatar Grand Prix,2023,SOFT,51.0,10.0,1
LEC,ferrari,Qatar Grand Prix,2023,MEDIUM,1.0,20.0,1
LEC,ferrari,Qatar Grand Prix,2023,MEDIUM,13.0,20.0,1
LEC,ferrari,Qatar Grand Prix,2023,HARD,26.0,18.0,0
LEC,ferrari,Qatar Grand Prix,2023,MEDIUM,44.0,14.0,1
ALO,aston_martin,Qatar Grand Prix,2023,MEDIUM,1.0,16.0,1
ALO,aston_martin,Qatar Grand Prix,2023,MEDIUM,12.0,20.0,1
ALO,aston_martin,Qatar Grand Prix,2023,HARD,27.0,18.0,0
ALO,aston_martin,Qatar Grand Prix,2023,MEDIUM,45.0,13.0,1
OCO,alpine,Qatar Grand Prix,2023,MEDIUM,1.0,17.0,1
OCO,alpine,Qatar Grand Prix,2023,MEDIUM,11.0,20.0,1
OCO,alpine,Qatar Grand Prix,2023,HARD,26.0,18.0,0
OCO,alpine,Qatar Grand Prix,2023,MEDIUM,44.0,14.0,1
BOT,sauber,Qatar Grand Prix,2023,SOFT,1.0,6.0,0
BOT,sauber,Qatar Grand Prix,2023,MEDIUM,4.0,18.0,1
BOT,sauber,Qatar Grand Prix,2023,HARD,22.0,18.0,0
BOT,sauber,Qatar Grand Prix,2023,HARD,40.0,19.0,1
ZHO,sauber,Qatar Grand Prix,2023,MEDIUM,1.0,18.0,1
ZHO,sauber,Qatar Grand Prix,2023,HARD,19.0,17.0,0
ZHO,sauber,Qatar Grand Prix,2023,HARD,36.0,17.0,0
ZHO,sauber,Qatar Grand Prix,2023,SOFT,53.0,5.0,0
PER,red_bull,Qatar Grand Prix,2023,HARD,1.0,17.0,0
PER,red_bull,Qatar Grand Prix,2023,MEDIUM,18.0,20.0,1
PER,red_bull,Qatar Grand Prix,2023,MEDIUM,32.0,18.0,1
PER,red_bull,Qatar Grand Prix,2023,MEDIUM,44.0,14.0,1
STR,aston_martin,Qatar Grand Prix,2023,MEDIUM,1.0,11.0,0
STR,aston_martin,Qatar Grand Prix,2023,MEDIUM,4.0,18.0,1
STR,aston_martin,Qatar Grand Prix,2023,HARD,22.0,18.0,0
STR,aston_martin,Qatar Grand Prix,2023,MEDIUM,40.0,18.0,1
GAS,alpine,Qatar Grand Prix,2023,MEDIUM,1.0,18.0,1
GAS,alpine,Qatar Grand Prix,2023,MEDIUM,12.0,20.0,1
GAS,alpine,Qatar Grand Prix,2023,HARD,27.0,18.0,0
GAS,alpine,Qatar Grand Prix,2023,MEDIUM,45.0,13.0,1
ALB,williams,Qatar Grand Prix,2023,MEDIUM,1.0,18.0,1
ALB,williams,Qatar Grand Prix,2023,MEDIUM,19.0,13.0,1
ALB,williams,Qatar Grand Prix,2023,HARD,32.0,13.0,0
ALB,williams,Qatar Grand Prix,2023,HARD,45.0,13.0,0
MAG,haas,Qatar Grand Prix,2023,SOFT,1.0,3.0,0
MAG,haas,Qatar Grand Prix,2023,MEDIUM,4.0,18.0,1
MAG,haas,Qatar Grand Prix,2023,HARD,22.0,18.0,0
MAG,haas,Qatar Grand Prix,2023,HARD,40.0,17.0,0
TSU,racing_bulls,Qatar Grand Prix,2023,MEDIUM,1.0,9.0,0
TSU,racing_bulls,Qatar Grand Prix,2023,MEDIUM,10.0,13.0,1
TSU,racing_bulls,Qatar Grand Prix,2023,HARD,23.0,18.0,0
TSU,racing_bulls,Qatar Grand Prix,2023,HARD,41.0,16.0,0
HUL,haas,Qatar Grand Prix,2023,MEDIUM,1.0,20.0,1
HUL,haas,Qatar Grand Prix,2023,HARD,14.0,14.0,0
HUL,haas,Qatar Grand Prix,2023,MEDIUM,28.0,18.0,1
HUL,haas,Qatar Grand Prix,2023,HARD,40.0,17.0,0
LAW,racing_bulls,Qatar Grand Prix,2023,SOFT,1.0,3.0,0
LAW,racing_bulls,Qatar Grand Prix,2023,HARD,4.0,18.0,0
LAW,racing_bulls,Qatar Grand Prix,2023,HARD,22.0,18.0,0
LAW,racing_bulls,Qatar Grand Prix,2023,MEDIUM,40.0,17.0,1
SAR,williams,Qatar Grand Prix,2023,MEDIUM,1.0,13.0,1
SAR,williams,Qatar Grand Prix,2023,MEDIUM,14.0,13.0,1
SAR,williams,Qatar Grand Prix,2023,HARD,27.0,14.0,0
VER,red_bull,United States Grand Prix,2023,MEDIUM,1.0,16.0,1
VER,red_bull,United States Grand Prix,2023,MEDIUM,17.0,19.0,1
VER,red_bull,United States Grand Prix,2023,HARD,36.0,21.0,1
NOR,mclaren,United States Grand Prix,2023,MEDIUM,1.0,17.0,1
NOR,mclaren,United States Grand Prix,2023,HARD,18.0,17.0,0
NOR,mclaren,United States Grand Prix,2023,HARD,35.0,22.0,1
SAI,ferrari,United States Grand Prix,2023,MEDIUM,1.0,17.0,1
SAI,ferrari,United States Grand Prix,2023,MEDIUM,18.0,18.0,1
SAI,ferrari,United States Grand Prix,2023,HARD,36.0,21.0,1
PER,red_bull,United States Grand Prix,2023,MEDIUM,1.0,17.0,1
PER,red_bull,United States Grand Prix,2023,MEDIUM,18.0,20.0,1
PER,red_bull,United States Grand Prix,2023,HARD,38.0,19.0,1
RUS,mercedes,United States Grand Prix,2023,MEDIUM,1.0,21.0,1
RUS,mercedes,United States Grand Prix,2023,HARD,22.0,18.0,0
RUS,mercedes,United States Grand Prix,2023,MEDIUM,40.0,17.0,1
GAS,alpine,United States Grand Prix,2023,MEDIUM,1.0,18.0,1
GAS,alpine,United States Grand Prix,2023,MEDIUM,19.0,19.0,1
GAS,alpine,United States Grand Prix,2023,HARD,38.0,19.0,1
STR,aston_martin,United States Grand Prix,2023,HARD,1.0,20.0,1
STR,aston_martin,United States Grand Prix,2023,MEDIUM,21.0,20.0,1
STR,aston_martin,United States Grand Prix,2023,MEDIUM,41.0,16.0,1
TSU,racing_bulls,United States Grand Prix,2023,MEDIUM,1.0,17.0,1
TSU,racing_bulls,United States Grand Prix,2023,HARD,18.0,17.0,0
TSU,racing_bulls,United States Grand Prix,2023,MEDIUM,35.0,20.0,1
TSU,racing_bulls,United States Grand Prix,2023,SOFT,55.0,2.0,0
ALB,williams,United States Grand Prix,2023,MEDIUM,1.0,13.0,1
ALB,williams,United States Grand Prix,2023,HARD,11.0,19.0,1
ALB,williams,United States Grand Prix,2023,MEDIUM,30.0,33.0,1
SAR,williams,United States Grand Prix,2023,MEDIUM,1.0,11.0,0
SAR,williams,United States Grand Prix,2023,HARD,12.0,21.0,1
SAR,williams,United States Grand Prix,2023,MEDIUM,33.0,24.0,1
HUL,haas,United States Grand Prix,2023,HARD,1.0,19.0,1
HUL,haas,United States Grand Prix,2023,MEDIUM,20.0,15.0,1
HUL,haas,United States Grand Prix,2023,MEDIUM,35.0,28.0,1
BOT,sauber,United States Grand Prix,2023,MEDIUM,1.0,10.0,0
BOT,sauber,United States Grand Prix,2023,HARD,11.0,18.0,0
BOT,sauber,United States Grand Prix,2023,HARD,29.0,28.0,1
ZHO,sauber,United States Grand Prix,2023,MEDIUM,1.0,9.0,0
ZHO,sauber,United States Grand Prix,2023,HARD,10.0,18.0,0
ZHO,sauber,United States Grand Prix,2023,HARD,28.0,28.0,1
MAG,haas,United States Grand Prix,2023,MEDIUM,1.0,10.0,0
MAG,haas,United States Grand Prix,2023,HARD,11.0,19.0,1
MAG,haas,United States Grand Prix,2023,MEDIUM,30.0,26.0,1
RIC,racing_bulls,United States Grand Prix,2023,MEDIUM,1.0,22.0,1
RIC,racing_bulls,United States Grand Prix,2023,HARD,23.0,25.0,1
RIC,racing_bulls,United States Grand Prix,2023,SOFT,48.0,8.0,1
ALO,aston_martin,United States Grand Prix,2023,MEDIUM,1.0,19.0,1
ALO,aston_martin,United States Grand Prix,2023,MEDIUM,20.0,23.0,1
ALO,aston_martin,United States Grand Prix,2023,HARD,43.0,7.0,0
PIA,mclaren,United States Grand Prix,2023,MEDIUM,1.0,10.0,0
OCO,alpine,United States Grand Prix,2023,MEDIUM,1.0,6.0,0
HAM,mercedes,United States Grand Prix,2023,MEDIUM,1.0,20.0,1
HAM,mercedes,United States Grand Prix,2023,HARD,21.0,18.0,0
HAM,mercedes,United States Grand Prix,2023,MEDIUM,39.0,18.0,1
LEC,ferrari,United States Grand Prix,2023,MEDIUM,1.0,23.0,1
VER,red_bull,Mexico City Grand Prix,2023,MEDIUM,1.0,19.0,1
VER,red_bull,Mexico City Grand Prix,2023,HARD,20.0,14.0,0
VER,red_bull,Mexico City Grand Prix,2023,HARD,34.0,38.0,1
GAS,alpine,Mexico City Grand Prix,2023,MEDIUM,1.0,28.0,1
GAS,alpine,Mexico City Grand Prix,2023,HARD,29.0,43.0,1
PER,red_bull,Mexico City Grand Prix,2023,MEDIUM,1.0,1.0,0
ALO,aston_martin,Mexico City Grand Prix,2023,MEDIUM,1.0,30.0,1
ALO,aston_martin,Mexico City Grand Prix,2023,HARD,30.0,19.0,1
LEC,ferrari,Mexico City Grand Prix,2023,MEDIUM,1.0,31.0,1
LEC,ferrari,Mexico City Grand Prix,2023,HARD,32.0,40.0,1
STR,aston_martin,Mexico City Grand Prix,2023,MEDIUM,1.0,31.0,1
STR,aston_martin,Mexico City Grand Prix,2023,HARD,31.0,37.0,1
SAR,williams,Mexico City Grand Prix,2023,MEDIUM,1.0,22.0,1
SAR,williams,Mexico City Grand Prix,2023,HARD,23.0,12.0,0
SAR,williams,Mexico City Grand Prix,2023,MEDIUM,35.0,37.0,1
MAG,haas,Mexico City Grand Prix,2023,MEDIUM,1.0,23.0,1
MAG,haas,Mexico City Grand Prix,2023,HARD,24.0,9.0,0
TSU,racing_bulls,Mexico City Grand Prix,2023,MEDIUM,1.0,9.0,0
TSU,racing_bulls,Mexico City Grand Prix,2023,HARD,10.0,25.0,1
TSU,racing_bulls,Mexico City Grand Prix,2023,HARD,35.0,37.0,1
ALB,williams,Mexico City Grand Prix,2023,HARD,1.0,33.0,1
ALB,williams,Mexico City Grand Prix,2023,MEDIUM,34.0,38.0,1
ZHO,sauber,Mexico City Grand Prix,2023,MEDIUM,1.0,21.0,1
ZHO,sauber,Mexico City Grand Prix,2023,HARD,22.0,50.0,1
HUL,haas,Mexico City Grand Prix,2023,MEDIUM,1.0,23.0,1
HUL,haas,Mexico City Grand Prix,2023,HARD,24.0,11.0,0
HUL,haas,Mexico City Grand Prix,2023,MEDIUM,35.0,37.0,1
RIC,racing_bulls,Mexico City Grand Prix,2023,MEDIUM,1.0,27.0,1
RIC,racing_bulls,Mexico City Grand Prix,2023,HARD,28.0,44.0,1
OCO,alpine,Mexico City Grand Prix,2023,HARD,1.0,34.0,1
OCO,alpine,Mexico City Grand Prix,2023,MEDIUM,35.0,37.0,1
NOR,mclaren,Mexico City Grand Prix,2023,SOFT,1.0,11.0,1
NOR,mclaren,Mexico City Grand Prix,2023,HARD,12.0,22.0,1
NOR,mclaren,Mexico City Grand Prix,2023,MEDIUM,34.0,38.0,1
HAM,mercedes,Mexico City Grand Prix,2023,MEDIUM,1.0,24.0,1
HAM,mercedes,Mexico City Grand Prix,2023,HARD,25.0,10.0,0
HAM,mercedes,Mexico City Grand Prix,2023,MEDIUM,35.0,41.0,1
SAI,ferrari,Mexico City Grand Prix,2023,MEDIUM,1.0,30.0,1
SAI,ferrari,Mexico City Grand Prix,2023,HARD,31.0,41.0,1
RUS,mercedes,Mexico City Grand Prix,2023,MEDIUM,1.0,26.0,1
RUS,mercedes,Mexico City Grand Prix,2023,HARD,27.0,8.0,0
RUS,mercedes,Mexico City Grand Prix,2023,MEDIUM,35.0,42.0,1
BOT,sauber,Mexico City Grand Prix,2023,MEDIUM,1.0,31.0,1
BOT,sauber,Mexico City Grand Prix,2023,HARD,32.0,40.0,1
PIA,mclaren,Mexico City Grand Prix,2023,MEDIUM,1.0,25.0,1
PIA,mclaren,Mexico City Grand Prix,2023,HARD,26.0,9.0,0
VER,red_bull,São Paulo Grand Prix,2023,SOFT,1.0,5.0,0
VER,red_bull,São Paulo Grand Prix,2023,SOFT,3.0,28.0,1
VER,red_bull,São Paulo Grand Prix,2023,MEDIUM,28.0,29.0,1
VER,red_bull,São Paulo Grand Prix,2023,SOFT,57.0,15.0,1
NOR,mclaren,São Paulo Grand Prix,2023,SOFT,1.0,5.0,0
NOR,mclaren,São Paulo Grand Prix,2023,SOFT,3.0,25.0,1
NOR,mclaren,São Paulo Grand Prix,2023,MEDIUM,28.0,32.0,1
NOR,mclaren,São Paulo Grand Prix,2023,SOFT,60.0,15.0,1
ALO,aston_martin,São Paulo Grand Prix,2023,SOFT,1.0,5.0,0
ALO,aston_martin,São Paulo Grand Prix,2023,SOFT,3.0,26.0,1
ALO,aston_martin,São Paulo Grand Prix,2023,MEDIUM,26.0,22.0,1
ALO,aston_martin,São Paulo Grand Prix,2023,SOFT,48.0,24.0,1
PER,red_bull,São Paulo Grand Prix,2023,SOFT,1.0,5.0,0
PER,red_bull,São Paulo Grand Prix,2023,SOFT,3.0,21.0,1
PER,red_bull,São Paulo Grand Prix,2023,MEDIUM,21.0,26.0,1
PER,red_bull,São Paulo Grand Prix,2023,SOFT,47.0,28.0,1
STR,aston_martin,São Paulo Grand Prix,2023,SOFT,1.0,2.0,0
STR,aston_martin,São Paulo Grand Prix,2023,SOFT,3.0,23.0,1
STR,aston_martin,São Paulo Grand Prix,2023,MEDIUM,23.0,30.0,1
STR,aston_martin,São Paulo Grand Prix,2023,SOFT,53.0,21.0,1
SAI,ferrari,São Paulo Grand Prix,2023,SOFT,1.0,28.0,1
SAI,ferrari,São Paulo Grand Prix,2023,MEDIUM,27.0,25.0,1
SAI,ferrari,São Paulo Grand Prix,2023,SOFT,52.0,23.0,1
GAS,alpine,São Paulo Grand Prix,2023,SOFT,1.0,4.0,0
GAS,alpine,São Paulo Grand Prix,2023,SOFT,3.0,27.0,1
GAS,alpine,São Paulo Grand Prix,2023,MEDIUM,27.0,20.0,1
GAS,alpine,São Paulo Grand Prix,2023,SOFT,47.0,25.0,1
HAM,mercedes,São Paulo Grand Prix,2023,SOFT,1.0,5.0,0
HAM,mercedes,São Paulo Grand Prix,2023,SOFT,3.0,19.0,1
HAM,mercedes,São Paulo Grand Prix,2023,MEDIUM,19.0,28.0,1
HAM,mercedes,São Paulo Grand Prix,2023,SOFT,47.0,28.0,1
TSU,racing_bulls,São Paulo Grand Prix,2023,SOFT,1.0,5.0,0
TSU,racing_bulls,São Paulo Grand Prix,2023,SOFT,3.0,24.0,1
TSU,racing_bulls,São Paulo Grand Prix,2023,MEDIUM,27.0,29.0,1
TSU,racing_bulls,São Paulo Grand Prix,2023,SOFT,56.0,19.0,1
OCO,alpine,São Paulo Grand Prix,2023,SOFT,1.0,5.0,0
OCO,alpine,São Paulo Grand Prix,2023,SOFT,3.0,15.0,1
OCO,alpine,São Paulo Grand Prix,2023,MEDIUM,15.0,17.0,1
OCO,alpine,São Paulo Grand Prix,2023,SOFT,32.0,23.0,1
OCO,alpine,São Paulo Grand Prix,2023,SOFT,52.0,19.0,1
SAR,williams,São Paulo Grand Prix,2023,MEDIUM,1.0,2.0,0
SAR,williams,São Paulo Grand Prix,2023,SOFT,3.0,15.0,1
SAR,williams,São Paulo Grand Prix,2023,SOFT,18.0,27.0,1
SAR,williams,São Paulo Grand Prix,2023,SOFT,45.0,26.0,1
HUL,haas,São Paulo Grand Prix,2023,SOFT,1.0,1.0,0
HUL,haas,São Paulo Grand Prix,2023,MEDIUM,2.0,1.0,0
HUL,haas,São Paulo Grand Prix,2023,SOFT,3.0,22.0,1
HUL,haas,São Paulo Grand Prix,2023,SOFT,22.0,28.0,1
HUL,haas,São Paulo Grand Prix,2023,SOFT,47.0,27.0,1
RIC,racing_bulls,São Paulo Grand Prix,2023,SOFT,1.0,1.0,0
RIC,racing_bulls,São Paulo Grand Prix,2023,SOFT,2.0,28.0,1
RIC,racing_bulls,São Paulo Grand Prix,2023,MEDIUM,27.0,29.0,1
RIC,racing_bulls,São Paulo Grand Prix,2023,SOFT,56.0,15.0,1
PIA,mclaren,São Paulo Grand Prix,2023,SOFT,1.0,3.0,0
PIA,mclaren,São Paulo Grand Prix,2023,MEDIUM,2.0,23.0,1
PIA,mclaren,São Paulo Grand Prix,2023,SOFT,25.0,31.0,1
PIA,mclaren,São Paulo Grand Prix,2023,SOFT,53.0,22.0,1
RUS,mercedes,São Paulo Grand Prix,2023,SOFT,1.0,5.0,0
RUS,mercedes,São Paulo Grand Prix,2023,SOFT,3.0,20.0,1
RUS,mercedes,São Paulo Grand Prix,2023,MEDIUM,20.0,26.0,1
