driver_id,team_id,circut_length,year,compound,stint_start_lap,tyre_life,is_valid
ALB,williams,5.513,2023,HARD,11.0,19.0,1
ALB,williams,5.513,2023,MEDIUM,30.0,33.0,1
SAR,williams,5.513,2023,HARD,12.0,21.0,1
SAR,williams,5.513,2023,MEDIUM,33.0,24.0,1
HUL,haas,5.513,2023,HARD,1.0,19.0,1
HUL,haas,5.513,2023,MEDIUM,20.0,15.0,1
HUL,haas,5.513,2023,MEDIUM,35.0,28.0,1
BOT,sauber,5.513,2023,HARD,29.0,28.0,1
ZHO,sauber,5.513,2023,HARD,28.0,28.0,1
MAG,haas,5.513,2023,HARD,11.0,19.0,1
MAG,haas,5.513,2023,MEDIUM,30.0,26.0,1
RIC,racing_bulls,5.513,2023,MEDIUM,1.0,22.0,1
RIC,racing_bulls,5.513,2023,HARD,23.0,25.0,1
RIC,racing_bulls,5.513,2023,SOFT,48.0,8.0,1
ALO,aston_martin,5.513,2023,MEDIUM,1.0,19.0,1
ALO,aston_martin,5.513,2023,MEDIUM,20.0,23.0,1
HAM,mercedes,5.513,2023,MEDIUM,1.0,20.0,1
HAM,mercedes,5.513,2023,MEDIUM,39.0,18.0,1
LEC,ferrari,5.513,2023,MEDIUM,1.0,23.0,1
VER,red_bull,4.304,2023,MEDIUM,1.0,19.0,1
VER,red_bull,4.304,2023,HARD,34.0,38.0,1
GAS,alpine,4.304,2023,MEDIUM,1.0,28.0,1
GAS,alpine,4.304,2023,HARD,29.0,43.0,1
ALO,aston_martin,4.304,2023,MEDIUM,1.0,30.0,1
ALO,aston_martin,4.304,2023,HARD,30.0,19.0,1
LEC,ferrari,4.304,2023,MEDIUM,1.0,31.0,1
LEC,ferrari,4.304,2023,HARD,32.0,40.0,1
STR,aston_martin,4.304,2023,MEDIUM,1.0,31.0,1
STR,aston_martin,4.304,2023,HARD,31.0,37.0,1
SAR,williams,4.304,2023,MEDIUM,1.0,22.0,1
SAR,williams,4.304,2023,MEDIUM,35.0,37.0,1
MAG,haas,4.304,2023,MEDIUM,1.0,23.0,1
TSU,racing_bulls,4.304,2023,HARD,10.0,25.0,1
TSU,racing_bulls,4.304,2023,HARD,35.0,37.0,1
ALB,williams,4.304,2023,HARD,1.0,33.0,1
ALB,williams,4.304,2023,MEDIUM,34.0,38.0,1
ZHO,sauber,4.304,2023,MEDIUM,1.0,21.0,1
ZHO,sauber,4.304,2023,HARD,22.0,50.0,1
HUL,haas,4.304,2023,MEDIUM,1.0,23.0,1
HUL,haas,4.304,2023,MEDIUM,35.0,37.0,1
RIC,racing_bulls,4.304,2023,MEDIUM,1.0,27.0,1
RIC,racing_bulls,4.304,2023,HARD,28.0,44.0,1
OCO,alpine,4.304,2023,HARD,1.0,34.0,1
OCO,alpine,4.304,2023,MEDIUM,35.0,37.0,1
NOR,mclaren,4.304,2023,SOFT,1.0,11.0,1
NOR,mclaren,4.304,2023,HARD,12.0,22.0,1
NOR,mclaren,4.304,2023,MEDIUM,34.0,38.0,1
HAM,mercedes,4.304,2023,MEDIUM,1.0,24.0,1
HAM,mercedes,4.304,2023,MEDIUM,35.0,41.0,1
SAI,ferrari,4.304,2023,MEDIUM,1.0,30.0,1
SAI,ferrari,4.304,2023,HARD,31.0,41.0,1
RUS,mercedes,4.304,2023,MEDIUM,1.0,26.0,1
RUS,mercedes,4.304,2023,MEDIUM,35.0,42.0,1
BOT,sauber,4.304,2023,MEDIUM,1.0,31.0,1
BOT,sauber,4.304,2023,HARD,32.0,40.0,1
PIA,mclaren,4.304,2023,MEDIUM,1.0,25.0,1
VER,red_bull,4.309,2023,SOFT,3.0,28.0,1
VER,red_bull,4.309,2023,MEDIUM,28.0,29.0,1
VER,red_bull,4.309,2023,SOFT,57.0,15.0,1
NOR,mclaren,4.309,2023,SOFT,3.0,25.0,1
NOR,mclaren,4.309,2023,MEDIUM,28.0,32.0,1
NOR,mclaren,4.309,2023,SOFT,60.0,15.0,1
ALO,aston_martin,4.309,2023,SOFT,3.0,26.0,1
ALO,aston_martin,4.309,2023,MEDIUM,26.0,22.0,1
ALO,aston_martin,4.309,2023,SOFT,48.0,24.0,1
PER,red_bull,4.309,2023,SOFT,3.0,21.0,1
PER,red_bull,4.309,2023,MEDIUM,21.0,26.0,1
PER,red_bull,4.309,2023,SOFT,47.0,28.0,1
STR,aston_martin,4.309,2023,SOFT,3.0,23.0,1
STR,aston_martin,4.309,2023,MEDIUM,23.0,30.0,1
STR,aston_martin,4.309,2023,SOFT,53.0,21.0,1
SAI,ferrari,4.309,2023,SOFT,1.0,28.0,1
SAI,ferrari,4.309,2023,MEDIUM,27.0,25.0,1
SAI,ferrari,4.309,2023,SOFT,52.0,23.0,1
GAS,alpine,4.309,2023,SOFT,3.0,27.0,1
GAS,alpine,4.309,2023,MEDIUM,27.0,20.0,1
GAS,alpine,4.309,2023,SOFT,47.0,25.0,1
HAM,mercedes,4.309,2023,SOFT,3.0,19.0,1
HAM,mercedes,4.309,2023,MEDIUM,19.0,28.0,1
HAM,mercedes,4.309,2023,SOFT,47.0,28.0,1
TSU,racing_bulls,4.309,2023,SOFT,3.0,24.0,1
TSU,racing_bulls,4.309,2023,MEDIUM,27.0,29.0,1
TSU,racing_bulls,4.309,2023,SOFT,56.0,19.0,1
OCO,alpine,4.309,2023,SOFT,3.0,15.0,1
OCO,alpine,4.309,2023,MEDIUM,15.0,17.0,1
OCO,alpine,4.309,2023,SOFT,32.0,23.0,1
OCO,alpine,4.309,2023,SOFT,52.0,19.0,1
SAR,williams,4.309,2023,SOFT,3.0,15.0,1
SAR,williams,4.309,2023,SOFT,18.0,27.0,1
SAR,williams,4.309,2023,SOFT,45.0,26.0,1
HUL,haas,4.309,2023,SOFT,3.0,22.0,1
HUL,haas,4.309,2023,SOFT,22.0,28.0,1
HUL,haas,4.309,2023,SOFT,47.0,27.0,1
RIC,racing_bulls,4.309,2023,SOFT,2.0,28.0,1
RIC,racing_bulls,4.309,2023,MEDIUM,27.0,29.0,1
RIC,racing_bulls,4.309,2023,SOFT,56.0,15.0,1
PIA,mclaren,4.309,2023,MEDIUM,2.0,23.0,1
PIA,mclaren,4.309,2023,SOFT,25.0,31.0,1
PIA,mclaren,4.309,2023,SOFT,53.0,22.0,1
RUS,mercedes,4.309,2023,SOFT,3.0,20.0,1
RUS,mercedes,4.309,2023,MEDIUM,20.0,26.0,1
RUS,mercedes,4.309,2023,SOFT,46.0,15.0,1
BOT,sauber,4.309,2023,SOFT,3.0,16.0,1
BOT,sauber,4.309,2023,MEDIUM,19.0,21.0,1
ZHO,sauber,4.309,2023,SOFT,3.0,13.0,1
VER,red_bull,6.201,2023,MEDIUM,1.0,16.0,1
VER,red_bull,6.201,2023,HARD,27.0,24.0,1
GAS,alpine,6.201,2023,MEDIUM,1.0,17.0,1
GAS,alpine,6.201,2023,HARD,18.0,33.0,1
PER,red_bull,6.201,2023,HARD,2.0,25.0,1
PER,red_bull,6.201,2023,HARD,27.0,24.0,1
ALO,aston_martin,6.201,2023,HARD,1.0,26.0,1
ALO,aston_martin,6.201,2023,HARD,27.0,24.0,1
LEC,ferrari,6.201,2023,MEDIUM,1.0,21.0,1
LEC,ferrari,6.201,2023,HARD,22.0,29.0,1
STR,aston_martin,6.201,2023,HARD,4.0,24.0,1
STR,aston_martin,6.201,2023,HARD,27.0,24.0,1
SAR,williams,6.201,2023,MEDIUM,1.0,15.0,1
SAR,williams,6.201,2023,HARD,16.0,35.0,1
MAG,haas,6.201,2023,MEDIUM,1.0,14.0,1
MAG,haas,6.201,2023,HARD,27.0,24.0,1
TSU,racing_bulls,6.201,2023,SOFT,1.0,10.0,1
TSU,racing_bulls,6.201,2023,HARD,22.0,26.0,1
ALB,williams,6.201,2023,MEDIUM,1.0,16.0,1
ALB,williams,6.201,2023,HARD,17.0,34.0,1
ZHO,sauber,6.201,2023,HARD,1.0,26.0,1
ZHO,sauber,6.201,2023,MEDIUM,27.0,24.0,1
HUL,haas,6.201,2023,MEDIUM,1.0,12.0,1
HUL,haas,6.201,2023,HARD,27.0,20.0,1
RIC,racing_bulls,6.201,2023,MEDIUM,1.0,17.0,1
RIC,racing_bulls,6.201,2023,HARD,18.0,33.0,1
OCO,alpine,6.201,2023,MEDIUM,1.0,20.0,1
OCO,alpine,6.201,2023,HARD,21.0,30.0,1
HAM,mercedes,6.201,2023,HARD,27.0,24.0,1
SAI,ferrari,6.201,2023,HARD,4.0,23.0,1
SAI,ferrari,6.201,2023,HARD,27.0,24.0,1
RUS,mercedes,6.201,2023,MEDIUM,1.0,15.0,1
RUS,mercedes,6.201,2023,HARD,27.0,24.0,1
BOT,sauber,6.201,2023,HARD,2.0,23.0,1
BOT,sauber,6.201,2023,MEDIUM,25.0,26.0,1
PIA,mclaren,6.201,2023,HARD,17.0,28.0,1
VER,red_bull,5.281,2023,MEDIUM,1.0,16.0,1
VER,red_bull,5.281,2023,HARD,17.0,27.0,1
LEC,ferrari,5.281,2023,MEDIUM,1.0,17.0,1
LEC,ferrari,5.281,2023,HARD,36.0,23.0,1
RUS,mercedes,5.281,2023,MEDIUM,1.0,14.0,1
RUS,mercedes,5.281,2023,HARD,15.0,20.0,1
RUS,mercedes,5.281,2023,HARD,35.0,24.0,1
PER,red_bull,5.281,2023,MEDIUM,1.0,17.0,1
PER,red_bull,5.281,2023,HARD,18.0,25.0,1
NOR,mclaren,5.281,2023,MEDIUM,1.0,14.0,1
NOR,mclaren,5.281,2023,HARD,15.0,19.0,1
NOR,mclaren,5.281,2023,HARD,34.0,25.0,1
PIA,mclaren,5.281,2023,MEDIUM,1.0,13.0,1
PIA,mclaren,5.281,2023,HARD,14.0,23.0,1
PIA,mclaren,5.281,2023,HARD,37.0,22.0,1
ALO,aston_martin,5.281,2023,MEDIUM,1.0,12.0,1
ALO,aston_martin,5.281,2023,HARD,13.0,25.0,1
ALO,aston_martin,5.281,2023,HARD,37.0,23.0,1
TSU,racing_bulls,5.281,2023,MEDIUM,1.0,22.0,1
TSU,racing_bulls,5.281,2023,HARD,23.0,36.0,1
HAM,mercedes,5.281,2023,MEDIUM,1.0,15.0,1
HAM,mercedes,5.281,2023,HARD,16.0,20.0,1
HAM,mercedes,5.281,2023,HARD,36.0,23.0,1
STR,aston_martin,5.281,2023,HARD,1.0,23.0,1
STR,aston_martin,5.281,2023,HARD,23.0,21.0,1
STR,aston_martin,5.281,2023,MEDIUM,43.0,16.0,1
RIC,racing_bulls,5.281,2023,HARD,8.0,24.0,1
RIC,racing_bulls,5.281,2023,HARD,32.0,27.0,1
OCO,alpine,5.281,2023,MEDIUM,1.0,15.0,1
OCO,alpine,5.281,2023,HARD,16.0,43.0,1
GAS,alpine,5.281,2023,MEDIUM,1.0,17.0,1
GAS,alpine,5.281,2023,HARD,33.0,26.0,1
ALB,williams,5.281,2023,MEDIUM,1.0,17.0,1
ALB,williams,5.281,2023,HARD,17.0,27.0,1
HUL,haas,5.281,2023,MEDIUM,1.0,13.0,1
HUL,haas,5.281,2023,HARD,14.0,20.0,1
HUL,haas,5.281,2023,HARD,34.0,25.0,1
SAR,williams,5.281,2023,MEDIUM,1.0,16.0,1
SAR,williams,5.281,2023,HARD,16.0,26.0,1
ZHO,sauber,5.281,2023,MEDIUM,1.0,13.0,1
ZHO,sauber,5.281,2023,HARD,14.0,24.0,1
ZHO,sauber,5.281,2023,MEDIUM,38.0,21.0,1
SAI,ferrari,5.281,2023,HARD,1.0,23.0,1
SAI,ferrari,5.281,2023,HARD,24.0,33.0,1
BOT,sauber,5.281,2023,HARD,1.0,29.0,1
BOT,sauber,5.281,2023,MEDIUM,30.0,28.0,1
VER,red_bull,5.412,2024,SOFT,1.0,20.0,1
VER,red_bull,5.412,2024,HARD,18.0,20.0,1
VER,red_bull,5.412,2024,SOFT,38.0,20.0,1
PER,red_bull,5.412,2024,SOFT,1.0,15.0,1
PER,red_bull,5.412,2024,HARD,13.0,24.0,1
PER,red_bull,5.412,2024,SOFT,37.0,21.0,1
SAI,ferrari,5.412,2024,SOFT,1.0,17.0,1
SAI,ferrari,5.412,2024,HARD,15.0,21.0,1
SAI,ferrari,5.412,2024,HARD,36.0,22.0,1
LEC,ferrari,5.412,2024,SOFT,1.0,14.0,1
LEC,ferrari,5.412,2024,HARD,12.0,23.0,1
LEC,ferrari,5.412,2024,HARD,35.0,23.0,1
RUS,mercedes,5.412,2024,SOFT,1.0,14.0,1
RUS,mercedes,5.412,2024,HARD,12.0,20.0,1
RUS,mercedes,5.412,2024,HARD,32.0,26.0,1
NOR,mclaren,5.412,2024,SOFT,1.0,16.0,1
NOR,mclaren,5.412,2024,HARD,14.0,20.0,1
NOR,mclaren,5.412,2024,HARD,34.0,24.0,1
HAM,mercedes,5.412,2024,SOFT,1.0,15.0,1
HAM,mercedes,5.412,2024,HARD,13.0,21.0,1
HAM,mercedes,5.412,2024,HARD,34.0,24.0,1
PIA,mclaren,5.412,2024,SOFT,1.0,15.0,1
PIA,mclaren,5.412,2024,HARD,13.0,22.0,1
PIA,mclaren,5.412,2024,HARD,35.0,23.0,1
ALO,aston_martin,5.412,2024,SOFT,1.0,18.0,1
ALO,aston_martin,5.412,2024,HARD,16.0,26.0,1
STR,aston_martin,5.412,2024,SOFT,1.0,9.0,1
STR,aston_martin,5.412,2024,HARD,28.0,30.0,1
ZHO,sauber,5.412,2024,SOFT,1.0,9.0,1
ZHO,sauber,5.412,2024,HARD,10.0,19.0,1
ZHO,sauber,5.412,2024,HARD,29.0,28.0,1
MAG,haas,5.412,2024,SOFT,1.0,11.0,1
MAG,haas,5.412,2024,HARD,12.0,21.0,1
MAG,haas,5.412,2024,HARD,33.0,24.0,1
RIC,racing_bulls,5.412,2024,SOFT,1.0,16.0,1
RIC,racing_bulls,5.412,2024,HARD,14.0,22.0,1
RIC,racing_bulls,5.412,2024,SOFT,36.0,21.0,1
TSU,racing_bulls,5.412,2024,SOFT,1.0,14.0,1
TSU,racing_bulls,5.412,2024,HARD,15.0,20.0,1
TSU,racing_bulls,5.412,2024,HARD,35.0,22.0,1
ALB,williams,5.412,2024,SOFT,1.0,15.0,1
ALB,williams,5.412,2024,HARD,16.0,21.0,1
ALB,williams,5.412,2024,HARD,37.0,20.0,1
HUL,haas,5.412,2024,HARD,2.0,19.0,1
HUL,haas,5.412,2024,HARD,21.0,21.0,1
HUL,haas,5.412,2024,SOFT,42.0,16.0,1
OCO,alpine,5.412,2024,SOFT,1.0,10.0,1
OCO,alpine,5.412,2024,HARD,11.0,20.0,1
OCO,alpine,5.412,2024,HARD,31.0,26.0,1
GAS,alpine,5.412,2024,SOFT,1.0,12.0,1
GAS,alpine,5.412,2024,HARD,13.0,19.0,1
GAS,alpine,5.412,2024,SOFT,44.0,13.0,1
BOT,sauber,5.412,2024,SOFT,1.0,12.0,1
BOT,sauber,5.412,2024,HARD,31.0,26.0,1
SAR,williams,5.412,2024,SOFT,1.0,10.0,1
VER,red_bull,6.174,2024,HARD,8.0,43.0,1
PER,red_bull,6.174,2024,HARD,8.0,43.0,1
ALO,aston_martin,6.174,2024,HARD,8.0,44.0,1
LEC,ferrari,6.174,2024,HARD,8.0,43.0,1
SAR,williams,6.174,2024,HARD,8.0,42.0,1
MAG,haas,6.174,2024,HARD,8.0,43.0,1
TSU,racing_bulls,6.174,2024,HARD,8.0,42.0,1
ALB,williams,6.174,2024,HARD,8.0,43.0,1
ZHO,sauber,6.174,2024,MEDIUM,1.0,41.0,1
ZHO,sauber,6.174,2024,SOFT,42.0,8.0,1
HUL,haas,6.174,2024,MEDIUM,1.0,33.0,1
RIC,racing_bulls,6.174,2024,HARD,8.0,42.0,1
OCO,alpine,6.174,2024,HARD,8.0,42.0,1
BEA,ferrari,6.174,2024,HARD,8.0,43.0,1
NOR,mclaren,6.174,2024,MEDIUM,1.0,37.0,1
NOR,mclaren,6.174,2024,SOFT,38.0,19.0,1
HAM,mercedes,6.174,2024,MEDIUM,1.0,36.0,1
HAM,mercedes,6.174,2024,SOFT,37.0,17.0,1
RUS,mercedes,6.174,2024,HARD,8.0,43.0,1
BOT,sauber,6.174,2024,HARD,8.0,28.0,1
BOT,sauber,6.174,2024,SOFT,36.0,14.0,1
GAS,alpine,5.278,2024,MEDIUM,1.0,17.0,1
GAS,alpine,5.278,2024,HARD,18.0,24.0,1
PER,red_bull,5.278,2024,MEDIUM,1.0,14.0,1
PER,red_bull,5.278,2024,HARD,15.0,21.0,1
PER,red_bull,5.278,2024,HARD,36.0,23.0,1
ALO,aston_martin,5.278,2024,MEDIUM,18.0,25.0,1
LEC,ferrari,5.278,2024,HARD,10.0,25.0,1
LEC,ferrari,5.278,2024,HARD,35.0,24.0,1
STR,aston_martin,5.278,2024,HARD,9.0,30.0,1
STR,aston_martin,5.278,2024,HARD,38.0,22.0,1
MAG,haas,5.278,2024,HARD,8.0,26.0,1
MAG,haas,5.278,2024,HARD,34.0,24.0,1
TSU,racing_bulls,5.278,2024,HARD,10.0,27.0,1
TSU,racing_bulls,5.278,2024,HARD,37.0,22.0,1
ALB,williams,5.278,2024,HARD,7.0,21.0,1
ALB,williams,5.278,2024,HARD,28.0,30.0,1
ZHO,sauber,5.278,2024,HARD,7.0,30.0,1
ZHO,sauber,5.278,2024,HARD,36.0,22.0,1
HUL,haas,5.278,2024,MEDIUM,18.0,18.0,1
HUL,haas,5.278,2024,HARD,36.0,23.0,1
RIC,racing_bulls,5.278,2024,HARD,6.0,24.0,1
RIC,racing_bulls,5.278,2024,HARD,30.0,28.0,1
OCO,alpine,5.278,2024,HARD,17.0,26.0,1
OCO,alpine,5.278,2024,HARD,43.0,22.0,1
NOR,mclaren,5.278,2024,MEDIUM,1.0,14.0,1
NOR,mclaren,5.278,2024,HARD,15.0,27.0,1
NOR,mclaren,5.278,2024,HARD,41.0,19.0,1
SAI,ferrari,5.278,2024,MEDIUM,1.0,16.0,1
SAI,ferrari,5.278,2024,HARD,17.0,25.0,1
RUS,mercedes,5.278,2024,HARD,9.0,37.0,1
BOT,sauber,5.278,2024,HARD,9.0,29.0,1
BOT,sauber,5.278,2024,HARD,37.0,21.0,1
PIA,mclaren,5.278,2024,HARD,10.0,31.0,1
VER,red_bull,5.807,2024,MEDIUM,1.0,16.0,1
VER,red_bull,5.807,2024,MEDIUM,17.0,18.0,1
VER,red_bull,5.807,2024,HARD,35.0,19.0,1
PER,red_bull,5.807,2024,MEDIUM,1.0,15.0,1
PER,red_bull,5.807,2024,MEDIUM,16.0,18.0,1
PER,red_bull,5.807,2024,HARD,34.0,20.0,1
SAI,ferrari,5.807,2024,MEDIUM,2.0,14.0,1
SAI,ferrari,5.807,2024,MEDIUM,16.0,22.0,1
LEC,ferrari,5.807,2024,MEDIUM,2.0,25.0,1
LEC,ferrari,5.807,2024,HARD,27.0,27.0,1
NOR,mclaren,5.807,2024,HARD,27.0,27.0,1
ALO,aston_martin,5.807,2024,SOFT,1.0,13.0,1
ALO,aston_martin,5.807,2024,MEDIUM,14.0,20.0,1
ALO,aston_martin,5.807,2024,HARD,34.0,20.0,1
RUS,mercedes,5.807,2024,HARD,2.0,21.0,1
RUS,mercedes,5.807,2024,MEDIUM,38.0,17.0,1
PIA,mclaren,5.807,2024,MEDIUM,1.0,12.0,1
PIA,mclaren,5.807,2024,HARD,13.0,20.0,1
PIA,mclaren,5.807,2024,HARD,33.0,21.0,1
HAM,mercedes,5.807,2024,HARD,2.0,22.0,1
HAM,mercedes,5.807,2024,MEDIUM,40.0,15.0,1
TSU,racing_bulls,5.807,2024,SOFT,2.0,9.0,1
TSU,racing_bulls,5.807,2024,HARD,23.0,30.0,1
HUL,haas,5.807,2024,HARD,6.0,28.0,1
HUL,haas,5.807,2024,HARD,34.0,19.0,1
STR,aston_martin,5.807,2024,SOFT,2.0,11.0,1
STR,aston_martin,5.807,2024,SOFT,35.0,18.0,1
MAG,haas,5.807,2024,MEDIUM,2.0,21.0,1
MAG,haas,5.807,2024,HARD,23.0,30.0,1
BOT,sauber,5.807,2024,HARD,23.0,30.0,1
OCO,alpine,5.807,2024,MEDIUM,34.0,19.0,1
GAS,alpine,5.807,2024,MEDIUM,17.0,16.0,1
GAS,alpine,5.807,2024,HARD,33.0,20.0,1
SAR,williams,5.807,2024,HARD,2.0,21.0,1
SAR,williams,5.807,2024,SOFT,42.0,11.0,1
VER,red_bull,5.451,2024,MEDIUM,1.0,13.0,1
VER,red_bull,5.451,2024,HARD,24.0,33.0,1
GAS,alpine,5.451,2024,MEDIUM,39.0,18.0,1
PER,red_bull,5.451,2024,MEDIUM,1.0,13.0,1
PER,red_bull,5.451,2024,HARD,24.0,33.0,1
ALO,aston_martin,5.451,2024,SOFT,24.0,20.0,1
ALO,aston_martin,5.451,2024,MEDIUM,44.0,13.0,1
LEC,ferrari,5.451,2024,MEDIUM,1.0,21.0,1
LEC,ferrari,5.451,2024,HARD,22.0,35.0,1
STR,aston_martin,5.451,2024,SOFT,1.0,9.0,1
STR,aston_martin,5.451,2024,MEDIUM,10.0,12.0,1
STR,aston_martin,5.451,2024,HARD,36.0,26.0,1
SAR,williams,5.451,2024,SOFT,1.0,12.0,1
SAR,williams,5.451,2024,MEDIUM,13.0,12.0,1
SAR,williams,5.451,2024,HARD,25.0,32.0,1
MAG,haas,5.451,2024,MEDIUM,28.0,29.0,1
TSU,racing_bulls,5.451,2024,SOFT,1.0,8.0,1
TSU,racing_bulls,5.451,2024,MEDIUM,9.0,15.0,1
ALB,williams,5.451,2024,MEDIUM,10.0,14.0,1
ALB,williams,5.451,2024,HARD,24.0,33.0,1
ZHO,sauber,5.451,2024,SOFT,41.0,16.0,1
HUL,haas,5.451,2024,HARD,24.0,33.0,1
RIC,racing_bulls,5.451,2024,MEDIUM,1.0,14.0,1
RIC,racing_bulls,5.451,2024,MEDIUM,15.0,19.0,1
OCO,alpine,5.451,2024,HARD,24.0,33.0,1
NOR,mclaren,5.451,2024,MEDIUM,1.0,22.0,1
NOR,mclaren,5.451,2024,HARD,23.0,34.0,1
HAM,mercedes,5.451,2024,SOFT,1.0,9.0,1
HAM,mercedes,5.451,2024,MEDIUM,10.0,12.0,1
HAM,mercedes,5.451,2024,HARD,22.0,35.0,1
SAI,ferrari,5.451,2024,MEDIUM,1.0,17.0,1
SAI,ferrari,5.451,2024,HARD,18.0,39.0,1
RUS,mercedes,5.451,2024,MEDIUM,12.0,12.0,1
RUS,mercedes,5.451,2024,HARD,24.0,33.0,1
PIA,mclaren,5.451,2024,MEDIUM,1.0,16.0,1
VER,red_bull,5.412,2024,MEDIUM,1.0,23.0,1
VER,red_bull,5.412,2024,HARD,24.0,34.0,1
GAS,alpine,5.412,2024,MEDIUM,1.0,12.0,1
GAS,alpine,5.412,2024,HARD,13.0,45.0,1
PER,red_bull,5.412,2024,MEDIUM,1.0,17.0,1
PER,red_bull,5.412,2024,MEDIUM,29.0,34.0,1
ALO,aston_martin,5.412,2024,HARD,1.0,23.0,1
ALO,aston_martin,5.412,2024,MEDIUM,23.0,36.0,1
LEC,ferrari,5.412,2024,MEDIUM,1.0,19.0,1
LEC,ferrari,5.412,2024,HARD,20.0,38.0,1
STR,aston_martin,5.412,2024,MEDIUM,1.0,12.0,1
STR,aston_martin,5.412,2024,MEDIUM,29.0,29.0,1
MAG,haas,5.412,2024,HARD,1.0,22.0,1
MAG,haas,5.412,2024,MEDIUM,29.0,29.0,1
TSU,racing_bulls,5.412,2024,MEDIUM,1.0,28.0,1
TSU,racing_bulls,5.412,2024,HARD,29.0,29.0,1
ALB,williams,5.412,2024,HARD,11.0,43.0,1
ZHO,sauber,5.412,2024,MEDIUM,1.0,28.0,1
ZHO,sauber,5.412,2024,SOFT,29.0,29.0,1
HUL,haas,5.412,2024,MEDIUM,1.0,12.0,1
HUL,haas,5.412,2024,MEDIUM,29.0,29.0,1
RIC,racing_bulls,5.412,2024,HARD,1.0,28.0,1
RIC,racing_bulls,5.412,2024,MEDIUM,29.0,34.0,1
OCO,alpine,5.412,2024,MEDIUM,1.0,22.0,1
OCO,alpine,5.412,2024,HARD,23.0,35.0,1
NOR,mclaren,5.412,2024,MEDIUM,1.0,29.0,1
NOR,mclaren,5.412,2024,HARD,30.0,28.0,1
HAM,mercedes,5.412,2024,HARD,1.0,26.0,1
HAM,mercedes,5.412,2024,MEDIUM,27.0,34.0,1
SAI,ferrari,5.412,2024,MEDIUM,1.0,27.0,1
SAI,ferrari,5.412,2024,HARD,28.0,30.0,1
RUS,mercedes,5.412,2024,MEDIUM,1.0,27.0,1
RUS,mercedes,5.412,2024,HARD,25.0,33.0,1
BOT,sauber,5.412,2024,SOFT,1.0,11.0,1
BOT,sauber,5.412,2024,MEDIUM,30.0,28.0,1
PIA,mclaren,5.412,2024,MEDIUM,1.0,27.0,1
VER,red_bull,4.909,2024,MEDIUM,1.0,24.0,1
VER,red_bull,4.909,2024,HARD,25.0,39.0,1
NOR,mclaren,4.909,2024,MEDIUM,1.0,22.0,1
NOR,mclaren,4.909,2024,HARD,23.0,42.0,1
LEC,ferrari,4.909,2024,MEDIUM,1.0,25.0,1
LEC,ferrari,4.909,2024,HARD,26.0,38.0,1
PIA,mclaren,4.909,2024,MEDIUM,1.0,23.0,1
PIA,mclaren,4.909,2024,HARD,24.0,41.0,1
SAI,ferrari,4.909,2024,MEDIUM,1.0,27.0,1
SAI,ferrari,4.909,2024,HARD,28.0,36.0,1
HAM,mercedes,4.909,2024,MEDIUM,1.0,27.0,1
HAM,mercedes,4.909,2024,HARD,28.0,36.0,1
RUS,mercedes,4.909,2024,MEDIUM,1.0,21.0,1
RUS,mercedes,4.909,2024,HARD,22.0,31.0,1
RUS,mercedes,4.909,2024,MEDIUM,53.0,13.0,1
PER,red_bull,4.909,2024,HARD,1.0,37.0,1
PER,red_bull,4.909,2024,MEDIUM,38.0,26.0,1
STR,aston_martin,4.909,2024,MEDIUM,1.0,38.0,1
STR,aston_martin,4.909,2024,HARD,38.0,27.0,1
TSU,racing_bulls,4.909,2024,MEDIUM,1.0,12.0,1
TSU,racing_bulls,4.909,2024,HARD,13.0,50.0,1
HUL,haas,4.909,2024,MEDIUM,1.0,13.0,1
HUL,haas,4.909,2024,HARD,14.0,49.0,1
MAG,haas,4.909,2024,MEDIUM,1.0,37.0,1
MAG,haas,4.909,2024,HARD,38.0,25.0,1
RIC,racing_bulls,4.909,2024,HARD,12.0,51.0,1
OCO,alpine,4.909,2024,MEDIUM,1.0,25.0,1
OCO,alpine,4.909,2024,HARD,26.0,37.0,1
ZHO,sauber,4.909,2024,HARD,1.0,33.0,1
ZHO,sauber,4.909,2024,MEDIUM,34.0,29.0,1
GAS,alpine,4.909,2024,SOFT,1.0,8.0,1
GAS,alpine,4.909,2024,HARD,9.0,22.0,1
GAS,alpine,4.909,2024,MEDIUM,31.0,32.0,1
SAR,williams,4.909,2024,HARD,1.0,31.0,1
SAR,williams,4.909,2024,MEDIUM,32.0,31.0,1
BOT,sauber,4.909,2024,HARD,9.0,54.0,1
ALO,aston_martin,4.909,2024,HARD,8.0,34.0,1
ALO,aston_martin,4.909,2024,MEDIUM,41.0,20.0,1
ALB,williams,4.909,2024,MEDIUM,10.0,19.0,1
VER,red_bull,3.337,2024,HARD,53.0,27.0,1
HAM,mercedes,3.337,2024,HARD,52.0,28.0,1
BOT,sauber,3.337,2024,MEDIUM,2.0,14.0,1
STR,aston_martin,3.337,2024,MEDIUM,2.0,42.0,1
STR,aston_martin,3.337,2024,SOFT,49.0,28.0,1
SAR,williams,3.337,2024,MEDIUM,58.0,19.0,1
VER,red_bull,4.361,2024,MEDIUM,46.0,25.0,1
GAS,alpine,4.361,2024,HARD,41.0,30.0,1
ALO,aston_martin,4.361,2024,HARD,45.0,26.0,1
STR,aston_martin,4.361,2024,HARD,45.0,27.0,1
